날짜,멤버 이름,멤버 종족,멤버 티어,상대,상대 종족,상대 티어,맵,결과,구분,구분2,month
2025-06-27,늑대채린,저그,4티어,김뽀뇨,프로토스,3티어,폴리포이드,패,스폰(단판),스폰,6
2025-06-27,규리야,테란,4티어,김뽀뇨,프로토스,3티어,폴리포이드,패,스폰(3/2) #1,스폰,6
2025-06-27,규리야,테란,4티어,김뽀뇨,프로토스,3티어,라데온,패,스폰(3/2) #2,스폰,6
2025-06-27,규리야,테란,4티어,렘레미,저그,4티어,폴리포이드,승,스폰(3/2) #1,스폰,6
2025-06-27,규리야,테란,4티어,렘레미,저그,4티어,이클립스,승,스폰(3/2) #2,스폰,6
2025-06-27,박하악,저그,6티어,남수댕,프로토스,6티어,데자뷰,승,대학 대전,대회,6
2025-06-27,박하악,저그,6티어,남수댕,프로토스,6티어,데자뷰,패,대학 대전,대회,6
2025-06-28,늑대채린,저그,4티어,하리,프로토스,4티어,폴리포이드,승,스폰(단판),스폰,6
2025-06-28,늑대채린,저그,4티어,히엉,테란,3티어,폴리포이드,패,스폰(단판),스폰,6
2025-06-28,늑대채린,저그,4티어,히엉,테란,3티어,라데온,승,스폰(단판),스폰,6
2025-06-29,냥수디,저그,베이비,다예나,프로토스,베이비,폴리포이드,승,스폰(3/2) #1,스폰,6
2025-06-29,냥수디,저그,베이비,다예나,프로토스,베이비,폴리포이드,승,스폰(3/2) #2,스폰,6
2025-06-29,냥수디,저그,베이비,정서린,프로토스,베이비,폴리포이드,패,스폰(단판),스폰,6
2025-06-29,다예나,프로토스,베이비,냥수디,저그,베이비,폴리포이드,패,스폰(3/2) #1,스폰,6
2025-06-29,다예나,프로토스,베이비,냥수디,저그,베이비,폴리포이드,패,스폰(3/2) #2,스폰,6
2025-06-29,정서린,프로토스,베이비,루다,저그,8티어,폴리포이드,패,스폰(3/2) #1,스폰,6
2025-06-29,정서린,프로토스,베이비,루다,저그,8티어,폴리포이드,승,스폰(3/2) #2,스폰,6
2025-06-29,정서린,프로토스,베이비,루다,저그,8티어,폴리포이드,승,스폰(3/2) #3,스폰,6
2025-06-29,정서린,프로토스,베이비,냥수디,저그,베이비,폴리포이드,승,스폰(단판),스폰,6
2025-06-30,김뽀뇨,프로토스,3티어,카히리,저그,3티어,데자뷰,승,대학 대전,대회,6
2025-06-30,김뽀뇨,프로토스,3티어,카히리,저그,3티어,이클립스,승,대학 대전,대회,6
2025-06-30,규리야,테란,4티어,하리,프로토스,4티어,폴리포이드,승,대학 대전,대회,6
2025-06-30,구루미,저그,5티어,링고,프로토스,5티어,라데온,승,대학 대전,대회,6
2025-06-30,박하악,저그,6티어,밍가,프로토스,7티어,폴리포이드,패,스폰(3/2) #1,스폰,6
2025-06-30,박하악,저그,6티어,밍가,프로토스,7티어,라데온,승,스폰(3/2) #2,스폰,6
2025-06-30,박하악,저그,6티어,밍가,프로토스,7티어,데자뷰,패,스폰(3/2) #3,스폰,6
2025-06-30,내가먼지,테란,7티어,엄보리,프로토스,7티어,이클립스,패,대학 대전,대회,6
2025-06-30,또해영,저그,7티어,다라츄,저그,8티어,이클립스,패,대학 대전,대회,6
2025-07-01,찌킹,저그,4티어,조은,테란,4티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-01,찌킹,저그,4티어,조은,테란,4티어,이클립스,패,CK,대회,7
2025-07-01,규리야,테란,4티어,뚜밥,테란,4티어,데자뷰,패,CK,대회,7
2025-07-01,규리야,테란,4티어,시조새,프로토스,3티어,폴리포이드,승,CK,대회,7
2025-07-01,규리야,테란,4티어,시조새,프로토스,3티어,라데온,승,CK,대회,7
2025-07-01,팥순,프로토스,6티어,치리,저그,6티어,데자뷰,패,스폰(3/2) #1,스폰,7
2025-07-01,팥순,프로토스,6티어,치리,저그,6티어,이클립스,패,스폰(3/2) #2,스폰,7
2025-07-01,팥순,프로토스,6티어,슈슈,저그,6티어,이클립스,패,스폰(3/2) #1,스폰,7
2025-07-01,팥순,프로토스,6티어,슈슈,저그,6티어,이클립스,패,스폰(3/2) #2,스폰,7
2025-07-01,팥순,프로토스,6티어,치리,저그,6티어,데자뷰,패,스폰(3/2) #1,스폰,7
2025-07-01,팥순,프로토스,6티어,치리,저그,6티어,폴리포이드,패,스폰(3/2) #2,스폰,7
2025-07-01,박하악,저그,6티어,짱다,프로토스,7티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-01,박하악,저그,6티어,짱다,프로토스,7티어,폴리포이드,패,스폰(3/2) #2,스폰,7
2025-07-01,박하악,저그,6티어,사사삼,프로토스,7티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-01,박하악,저그,6티어,사사삼,프로토스,7티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-01,내가먼지,테란,7티어,오리꿍,저그,7티어,이클립스,승,스폰(단판),스폰,7
2025-07-01,내가먼지,테란,7티어,다뉴,저그,7티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-01,내가먼지,테란,7티어,다뉴,저그,7티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-01,냥수디,저그,베이비,구키,프로토스,8티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-01,냥수디,저그,베이비,히요코,프로토스,8티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-01,냥수디,저그,베이비,히요코,프로토스,8티어,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-02,찌킹,저그,4티어,최도랑,프로토스,4티어,데자뷰,승,CK,대회,7
2025-07-02,찌킹,저그,4티어,시조새,프로토스,3티어,라데온,패,CK,대회,7
2025-07-02,규리야,테란,4티어,토마토,프로토스,3티어,이클립스,승,CK,대회,7
2025-07-02,규리야,테란,4티어,토마토,프로토스,3티어,데자뷰,패,CK,대회,7
2025-07-02,규리야,테란,4티어,최도랑,프로토스,4티어,이클립스,패,CK,대회,7
2025-07-02,규리야,테란,4티어,주하랑,프로토스,6티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-02,규리야,테란,4티어,주하랑,프로토스,6티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,다예,저그,3티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,다예,저그,3티어,데자뷰,패,스폰(3/2) #2,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,다예,저그,3티어,라데온,승,스폰(3/2) #3,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,소심,테란,3티어,데자뷰,패,스폰(3/2) #1,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,소심,테란,3티어,이클립스,승,스폰(3/2) #2,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,소심,테란,3티어,폴리포이드,승,스폰(3/2) #3,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,다예,저그,3티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,김뽀뇨,프로토스,3티어,다예,저그,3티어,데자뷰,승,스폰(3/2) #2,스폰,7
2025-07-03,늑대채린,저그,4티어,주서리,프로토스,5티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,늑대채린,저그,4티어,주서리,프로토스,5티어,라데온,승,스폰(단판),스폰,7
2025-07-03,늑대채린,저그,4티어,무찌,테란,4티어,이클립스,승,스폰(3/2) #1,스폰,7
2025-07-03,늑대채린,저그,4티어,무찌,테란,4티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-03,늑대채린,저그,4티어,무찌,테란,4티어,폴리포이드,승,스폰(3/2) #3,스폰,7
2025-07-03,늑대채린,저그,4티어,뽀누나,테란,5티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-03,늑대채린,저그,4티어,뽀누나,테란,5티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-03,늑대채린,저그,4티어,빵리나,프로토스,4티어,이클립스,승,스폰(3/2) #1,스폰,7
2025-07-03,늑대채린,저그,4티어,빵리나,프로토스,4티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-03,찌킹,저그,4티어,빵리나,프로토스,4티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,찌킹,저그,4티어,빵리나,프로토스,4티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-03,찌킹,저그,4티어,빵리나,프로토스,4티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-03,찌킹,저그,4티어,우리밍,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,찌킹,저그,4티어,우리밍,테란,4티어,이클립스,패,스폰(3/2) #2,스폰,7
2025-07-03,찌킹,저그,4티어,우리밍,테란,4티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-03,찌킹,저그,4티어,무찌,테란,4티어,데자뷰,패,스폰(3/2) #1,스폰,7
2025-07-03,찌킹,저그,4티어,무찌,테란,4티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-03,찌킹,저그,4티어,무찌,테란,4티어,이클립스,승,스폰(3/2) #3,스폰,7
2025-07-03,찌킹,저그,4티어,태영,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,팥순,프로토스,6티어,비재희,저그,6티어,이클립스,패,스폰(단판),스폰,7
2025-07-03,팥순,프로토스,6티어,비재희,저그,6티어,이클립스,패,스폰(단판),스폰,7
2025-07-03,팥순,프로토스,6티어,슈슈,저그,6티어,이클립스,패,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,밍가,프로토스,7티어,라데온,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,효짱,프로토스,7티어,데자뷰,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,밍가,프로토스,7티어,라데온,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,효짱,프로토스,7티어,데자뷰,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,임조이,저그,6티어,이클립스,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,효짱,프로토스,7티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,박하악,저그,6티어,밍가,프로토스,7티어,이클립스,승,스폰(단판),스폰,7
2025-07-03,내가먼지,테란,7티어,하루묭,프로토스,7티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,내가먼지,테란,7티어,하루묭,프로토스,7티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-03,내가먼지,테란,7티어,하루묭,프로토스,7티어,데자뷰,승,스폰(3/2) #3,스폰,7
2025-07-03,내가먼지,테란,7티어,핑핑,저그,7티어,이클립스,패,스폰(3/2) #1,스폰,7
2025-07-03,내가먼지,테란,7티어,핑핑,저그,7티어,이클립스,승,스폰(3/2) #2,스폰,7
2025-07-03,내가먼지,테란,7티어,핑핑,저그,7티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-03,내가먼지,테란,7티어,빵미유,저그,7티어,이클립스,승,스폰(3/2) #1,스폰,7
2025-07-03,내가먼지,테란,7티어,빵미유,저그,7티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-03,내가먼지,테란,7티어,빵미유,저그,7티어,이클립스,승,PL,대회,7
2025-07-03,또해영,저그,7티어,선정은,테란,7티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,또해영,저그,7티어,빵지니,테란,7티어,데자뷰,승,스폰(단판),스폰,7
2025-07-03,또해영,저그,7티어,효짱,프로토스,7티어,라데온,승,스폰(단판),스폰,7
2025-07-03,또해영,저그,7티어,효짱,프로토스,7티어,라데온,승,스폰(단판),스폰,7
2025-07-03,또해영,저그,7티어,효짱,프로토스,7티어,라데온,패,스폰(단판),스폰,7
2025-07-03,다예나,프로토스,베이비,수붕e,저그,베이비,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,다예나,프로토스,베이비,수붕e,저그,베이비,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,다예나,프로토스,베이비,팽유,저그,베이비,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,다예나,프로토스,베이비,팽유,저그,베이비,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-03,다예나,프로토스,베이비,팽유,저그,베이비,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-03,다예나,프로토스,베이비,팽유,저그,베이비,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-03,정서린,프로토스,베이비,루다,저그,8티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-03,정서린,프로토스,베이비,쟈닌,저그,8티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-03,정서린,프로토스,베이비,쟈닌,저그,8티어,폴리포이드,패,스폰(3/2) #2,스폰,7
2025-07-04,김뽀뇨,프로토스,3티어,다예,저그,3티어,라데온,패,스폰(3/2) #1,스폰,7
2025-07-04,김뽀뇨,프로토스,3티어,다예,저그,3티어,이클립스,패,스폰(3/2) #2,스폰,7
2025-07-04,찌킹,저그,4티어,태영,테란,4티어,데자뷰,패,스폰(3/2) #2,스폰,7
2025-07-04,찌킹,저그,4티어,태영,테란,4티어,라데온,승,스폰(3/2) #3,스폰,7
2025-07-04,찌킹,저그,4티어,빵리나,프로토스,4티어,이클립스,승,스폰(3/2) #1,스폰,7
2025-07-04,찌킹,저그,4티어,빵리나,프로토스,4티어,데자뷰,승,스폰(3/2) #2,스폰,7
2025-07-04,내가먼지,테란,7티어,빵미유,저그,7티어,이클립스,승,PL,대회,7
2025-07-04,내가먼지,테란,7티어,백갑숙,프로토스,6티어,폴리포이드,승,PL,대회,7
2025-07-04,내가먼지,테란,7티어,시녕뭉,저그,6티어,이클립스,패,PL,대회,7
2025-07-04,정서린,프로토스,베이비,팽유,저그,베이비,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,늑대채린,저그,4티어,오리3,프로토스,2티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,늑대채린,저그,4티어,규리야,테란,4티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,늑대채린,저그,4티어,규리야,테란,4티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-05,늑대채린,저그,4티어,규리야,테란,4티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-05,늑대채린,저그,4티어,규리야,테란,4티어,데자뷰,승,스폰(3/2) #2,스폰,7
2025-07-05,찌킹,저그,4티어,규리야,테란,4티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,찌킹,저그,4티어,규리야,테란,4티어,라데온,패,스폰(단판),스폰,7
2025-07-05,찌킹,저그,4티어,규리야,테란,4티어,데자뷰,승,스폰(단판),스폰,7
2025-07-05,규리야,테란,4티어,찌킹,저그,4티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-05,규리야,테란,4티어,찌킹,저그,4티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-05,규리야,테란,4티어,찌킹,저그,4티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-05,규리야,테란,4티어,몽순,저그,4티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-05,규리야,테란,4티어,몽순,저그,4티어,라데온,승,스폰(3/2) #2,스폰,7
2025-07-05,규리야,테란,4티어,몽순,저그,4티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-05,규리야,테란,4티어,앵지,저그,4티어,이클립스,승,CK,대회,7
2025-07-05,규리야,테란,4티어,늑대채린,저그,4티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-05,규리야,테란,4티어,늑대채린,저그,4티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-05,규리야,테란,4티어,늑대채린,저그,4티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,규리야,테란,4티어,늑대채린,저그,4티어,데자뷰,패,스폰(3/2) #2,스폰,7
2025-07-05,박하악,저그,6티어,김채이,프로토스,6티어,라데온,승,CK,대회,7
2025-07-05,박하악,저그,6티어,하루묭,프로토스,7티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,박하악,저그,6티어,하루묭,프로토스,7티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-05,박하악,저그,6티어,하루묭,프로토스,7티어,데자뷰,패,스폰(3/2) #3,스폰,7
2025-07-05,내가먼지,테란,7티어,비재희,저그,6티어,이클립스,승,스폰(3/2) #1,스폰,7
2025-07-05,내가먼지,테란,7티어,비재희,저그,6티어,폴리포이드,패,스폰(3/2) #2,스폰,7
2025-07-05,내가먼지,테란,7티어,비재희,저그,6티어,라데온,패,스폰(3/2) #3,스폰,7
2025-07-05,내가먼지,테란,7티어,양유정,프로토스,7티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,내가먼지,테란,7티어,양유정,프로토스,7티어,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-05,내가먼지,테란,7티어,하루묭,프로토스,7티어,라데온,승,스폰(3/2) #1,스폰,7
2025-07-05,내가먼지,테란,7티어,하루묭,프로토스,7티어,데자뷰,승,스폰(3/2) #2,스폰,7
2025-07-05,또해영,저그,7티어,수니양,테란,7티어,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,또해영,저그,7티어,짱다,프로토스,7티어,라데온,패,스폰(3/2) #1,스폰,7
2025-07-05,또해영,저그,7티어,짱다,프로토스,7티어,라데온,패,스폰(3/2) #2,스폰,7
2025-07-05,또해영,저그,7티어,짱다,프로토스,7티어,데자뷰,패,스폰(3/2) #1,스폰,7
2025-07-05,또해영,저그,7티어,짱다,프로토스,7티어,데자뷰,패,스폰(3/2) #2,스폰,7
2025-07-05,또해영,저그,7티어,짱다,프로토스,7티어,데자뷰,승,스폰(단판),스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,패,스폰(3/2) #1,스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,승,스폰(3/2) #3,스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,패,스폰(3/2) #2,스폰,7
2025-07-05,냥수디,저그,베이비,엄키키,프로토스,8티어,폴리포이드,승,스폰(3/2) #3,스폰,7
2025-07-05,냥수디,저그,베이비,다예나,프로토스,베이비,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,냥수디,저그,베이비,정서린,프로토스,베이비,폴리포이드,승,스폰(단판),스폰,7
2025-07-05,다예나,프로토스,베이비,행복짱,저그,베이비,폴리포이드,승,스폰(3/2) #1,스폰,7
2025-07-05,다예나,프로토스,베이비,행복짱,저그,베이비,폴리포이드,승,스폰(3/2) #2,스폰,7
2025-07-05,다예나,프로토스,베이비,행복짱,저그,베이비,폴리포이드,패,스폰(단판),스폰,7
2025-07-05,다예나,프로토스,베이비,정서린,프로토스,베이비,폴리포이드,패,스폰(단판),스폰,7
